Date,High,Low,Open,Close,Volume,Adj Close
2020-08-06,3130.0,3090.0,3100.0,3110.0,114602400.0,2927.3779296875
2020-08-07,3130.0,3060.0,3110.0,3110.0,89917300.0,2927.3779296875
2020-08-10,3150.0,3100.0,3110.0,3130.0,91465200.0,2946.203369140625
2020-08-11,3220.0,3130.0,3130.0,3190.0,172459100.0,3002.68017578125
2020-08-12,3370.0,3190.0,3190.0,3350.0,459419200.0,3153.28466796875
2020-08-13,3450.0,3300.0,3350.0,3330.0,214222600.0,3134.459228515625
2020-08-14,3350.0,3280.0,3330.0,3340.0,99152200.0,3143.8720703125
2020-08-18,3530.0,3340.0,3340.0,3520.0,262001000.0,3313.30224609375
2020-08-19,3640.0,3520.0,3520.0,3560.0,217533000.0,3350.953369140625
2020-08-24,3650.0,3520.0,3530.0,3640.0,194972300.0,3426.255615234375
2020-08-25,3800.0,3640.0,3670.0,3800.0,179300000.0,3576.8603515625
2020-08-26,3820.0,3700.0,3800.0,3740.0,161962800.0,3520.383544921875
2020-08-27,3780.0,3660.0,3740.0,3700.0,187984900.0,3482.732421875
2020-08-28,3740.0,3650.0,3710.0,3690.0,77888200.0,3473.31982421875
2020-08-31,3740.0,3500.0,3700.0,3510.0,266042400.0,3303.889404296875
2020-09-01,3630.0,3480.0,3550.0,3610.0,196959300.0,3398.017333984375
2020-09-02,3660.0,3590.0,3620.0,3660.0,106924600.0,3445.081298828125
2020-09-03,3690.0,3550.0,3660.0,3580.0,179612400.0,3369.77880859375
2020-09-04,3610.0,3480.0,3610.0,3550.0,134555700.0,3341.54052734375
2020-09-07,3570.0,3500.0,3550.0,3510.0,94814200.0,3303.889404296875
2020-09-08,3570.0,3510.0,3510.0,3520.0,81381900.0,3313.30224609375
2020-09-09,3490.0,3380.0,3480.0,3410.0,178435500.0,3209.761474609375
2020-09-10,3300.0,3180.0,3300.0,3180.0,277847900.0,2993.267333984375
2020-09-11,3310.0,3010.0,3020.0,3250.0,583497600.0,3059.156982421875
2020-09-14,3450.0,3300.0,3300.0,3440.0,275888700.0,3237.999755859375
2020-09-15,3460.0,3310.0,3440.0,3330.0,195531100.0,3134.459228515625
2020-09-16,3390.0,3240.0,3370.0,3260.0,138529300.0,3068.56982421875
2020-09-17,3310.0,3170.0,3270.0,3200.0,167611400.0,3012.093017578125
2020-09-18,3270.0,3190.0,3200.0,3220.0,202880500.0,3030.91845703125
2020-09-21,3250.0,3150.0,3200.0,3190.0,114168800.0,3002.68017578125
2020-09-22,3190.0,3100.0,3110.0,3130.0,134585500.0,2946.203369140625
2020-09-23,3180.0,3050.0,3170.0,3080.0,120607900.0,2899.139404296875
2020-09-24,3080.0,3010.0,3030.0,3030.0,164151300.0,2852.07568359375
2020-09-25,3180.0,3040.0,3060.0,3160.0,169418100.0,2974.441650390625
2020-09-28,3230.0,3080.0,3180.0,3090.0,135465800.0,2908.55224609375
2020-09-29,3160.0,3020.0,3120.0,3040.0,182697100.0,2861.48828125
2020-09-30,3080.0,3000.0,3060.0,3040.0,167835700.0,2861.48828125
2020-10-01,3170.0,3060.0,3090.0,3160.0,130031000.0,2974.441650390625
2020-10-02,3210.0,3060.0,3180.0,3100.0,157063600.0,2917.965087890625
2020-10-05,3170.0,3110.0,3160.0,3160.0,92722900.0,2974.441650390625
2020-10-06,3240.0,3180.0,3220.0,3190.0,120816800.0,3002.68017578125
2020-10-07,3170.0,3080.0,3160.0,3120.0,288740100.0,2936.79052734375
2020-10-08,3170.0,3110.0,3150.0,3150.0,123924000.0,2965.02880859375
2020-10-09,3170.0,3120.0,3150.0,3150.0,81127400.0,2965.02880859375
2020-10-12,3210.0,3150.0,3160.0,3190.0,156519700.0,3002.68017578125
2020-10-13,3300.0,3150.0,3190.0,3280.0,204438200.0,3087.395263671875
2020-10-14,3380.0,3290.0,3300.0,3360.0,193879700.0,3162.697509765625
2020-10-15,3380.0,3310.0,3360.0,3310.0,183294800.0,3115.633544921875
2020-10-16,3360.0,3210.0,3340.0,3250.0,140443600.0,3059.156982421875
2020-10-19,3290.0,3230.0,3260.0,3280.0,96199300.0,3087.395263671875
2020-10-20,3290.0,3210.0,3280.0,3250.0,134038300.0,3059.156982421875
2020-10-21,3310.0,3230.0,3280.0,3240.0,116981800.0,3049.743896484375
2020-10-22,3300.0,3200.0,3220.0,3300.0,160136600.0,3106.220703125
2020-10-23,3350.0,3270.0,3350.0,3290.0,117246500.0,3096.80810546875
2020-10-26,3360.0,3290.0,3300.0,3340.0,101222500.0,3143.8720703125
2020-10-27,3400.0,3330.0,3340.0,3360.0,183306100.0,3162.697509765625
2020-11-02,3390.0,3300.0,3360.0,3380.0,156784000.0,3181.52294921875
2020-11-03,3400.0,3360.0,3390.0,3380.0,121456100.0,3181.52294921875
2020-11-04,3420.0,3290.0,3420.0,3290.0,138230100.0,3096.80810546875
2020-11-05,3490.0,3360.0,3370.0,3490.0,234792600.0,3285.06396484375
2020-11-06,3600.0,3470.0,3510.0,3560.0,268767800.0,3350.953369140625
2020-11-09,3690.0,3580.0,3680.0,3690.0,257455400.0,3473.31982421875
2020-11-10,4010.0,3770.0,3800.0,4000.0,565562100.0,3765.1162109375
2020-11-11,4190.0,3950.0,3970.0,4120.0,357098000.0,3878.06982421875
2020-11-12,4100.0,3920.0,4100.0,3950.0,333297500.0,3718.05224609375
2020-11-13,4080.0,3960.0,3970.0,4000.0,237374000.0,3765.1162109375
2020-11-16,4070.0,3930.0,4050.0,3960.0,193022100.0,3727.46484375
2020-11-17,4020.0,3930.0,4000.0,3960.0,180851100.0,3727.46484375
2020-11-18,4050.0,3970.0,3980.0,4040.0,182657300.0,3802.76708984375
2020-11-19,4130.0,3980.0,4010.0,4040.0,199700800.0,3802.76708984375
2020-11-20,4080.0,3990.0,4040.0,4020.0,124785400.0,3783.941650390625
2020-11-23,4100.0,4010.0,4010.0,4080.0,123510900.0,3840.41845703125
2020-11-24,4230.0,4080.0,4120.0,4200.0,206164400.0,3953.3720703125
2020-11-25,4390.0,4250.0,4320.0,4320.0,283337800.0,4066.32568359375
2020-11-26,4320.0,4220.0,4220.0,4290.0,136526100.0,4038.087158203125
2020-11-27,4370.0,4270.0,4330.0,4270.0,114940800.0,4019.261474609375
2020-11-30,4280.0,3990.0,4250.0,4090.0,448799300.0,3849.831298828125
2020-12-01,4260.0,4070.0,4130.0,4240.0,228412600.0,3991.02294921875
2020-12-02,4340.0,4250.0,4320.0,4300.0,136348400.0,4047.49951171875
2020-12-03,4400.0,4300.0,4350.0,4400.0,198985500.0,4141.62744140625
2020-12-04,4400.0,4270.0,4400.0,4300.0,150379700.0,4047.49951171875
2020-12-07,4420.0,4350.0,4350.0,4400.0,140849600.0,4141.62744140625
2020-12-08,4400.0,4340.0,4400.0,4400.0,81272000.0,4141.62744140625
2020-12-10,4450.0,4330.0,4450.0,4330.0,193630600.0,4075.738037109375
2020-12-11,4400.0,4260.0,4400.0,4280.0,174446900.0,4028.674072265625
2020-12-14,4310.0,4270.0,4300.0,4280.0,127385200.0,4028.674072265625
2020-12-15,4290.0,4240.0,4280.0,4280.0,133712000.0,4028.674072265625
2020-12-16,4350.0,4300.0,4340.0,4320.0,130044800.0,4066.32568359375
2020-12-17,4360.0,4310.0,4360.0,4330.0,141727100.0,4075.738037109375
2020-12-18,4300.0,4270.0,4270.0,4280.0,207410700.0,4028.674072265625
2020-12-21,4340.0,4210.0,4330.0,4210.0,218968900.0,3962.78466796875
2020-12-22,4280.0,4120.0,4240.0,4130.0,171484000.0,3887.482421875
2020-12-23,4180.0,3950.0,4150.0,4160.0,170156900.0,3915.720703125
2020-12-28,4260.0,4160.0,4250.0,4250.0,86117000.0,4000.43603515625
2020-12-29,4280.0,4170.0,4250.0,4180.0,75203600.0,3934.54638671875
2020-12-30,4210.0,4130.0,4190.0,4170.0,90020900.0,3925.133544921875
2021-01-04,4320.0,4150.0,4150.0,4310.0,96568200.0,4056.91259765625
2021-01-05,4300.0,4240.0,4300.0,4270.0,97239100.0,4019.261474609375
2021-01-06,4300.0,4160.0,4280.0,4200.0,116634000.0,3953.3720703125
2021-01-07,4290.0,4210.0,4260.0,4280.0,128905400.0,4028.674072265625
2021-01-08,4390.0,4300.0,4330.0,4390.0,186370900.0,4132.21533203125
2021-01-11,4660.0,4410.0,4420.0,4650.0,383714500.0,4376.947265625
2021-01-12,4770.0,4670.0,4680.0,4720.0,236714500.0,4442.8369140625
2021-01-13,4840.0,4750.0,4770.0,4790.0,210161400.0,4508.7265625
2021-01-14,4830.0,4720.0,4820.0,4770.0,133616600.0,4489.90087890625
2021-01-15,4770.0,4550.0,4770.0,4580.0,204714500.0,4311.0576171875
2021-01-18,4650.0,4540.0,4580.0,4620.0,165968700.0,4348.70947265625
2021-01-19,4700.0,4610.0,4700.0,4620.0,138570500.0,4348.70947265625
2021-01-20,4920.0,4650.0,4670.0,4890.0,252471500.0,4602.8544921875
2021-01-21,4950.0,4770.0,4920.0,4790.0,161156700.0,4508.7265625
2021-01-22,4860.0,4680.0,4860.0,4720.0,166662700.0,4442.8369140625
2021-01-25,4790.0,4610.0,4790.0,4780.0,150250800.0,4499.31396484375
2021-01-26,4790.0,4620.0,4780.0,4650.0,148952500.0,4376.947265625
2021-01-27,4720.0,4500.0,4650.0,4620.0,180626300.0,4348.70947265625
2021-01-28,4650.0,4420.0,4580.0,4470.0,160243000.0,4207.51708984375
2021-01-29,4610.0,4180.0,4570.0,4180.0,280201400.0,3934.54638671875
2021-02-01,4440.0,3960.0,4180.0,4400.0,322825100.0,4141.62744140625
2021-02-02,4490.0,4260.0,4490.0,4360.0,152295400.0,4103.9765625
2021-02-03,4480.0,4360.0,4480.0,4380.0,112944600.0,4122.80224609375
2021-02-04,4580.0,4370.0,4450.0,4490.0,147742900.0,4226.3427734375
2021-02-05,4540.0,4420.0,4540.0,4470.0,90003100.0,4207.51708984375
2021-02-08,4530.0,4450.0,4530.0,4460.0,109288100.0,4198.1044921875
2021-02-09,4770.0,4500.0,4500.0,4620.0,422144400.0,4348.70947265625
2021-02-10,4710.0,4600.0,4630.0,4650.0,183774900.0,4376.947265625
2021-02-11,4710.0,4630.0,4700.0,4680.0,90618400.0,4405.18603515625
2021-02-15,4780.0,4700.0,4710.0,4710.0,84687800.0,4433.42431640625
2021-02-16,4740.0,4660.0,4740.0,4670.0,65111300.0,4395.7734375
2021-02-17,4730.0,4620.0,4710.0,4630.0,92298000.0,4358.12158203125
2021-02-18,4770.0,4650.0,4700.0,4670.0,138260600.0,4395.7734375
2021-02-19,4790.0,4600.0,4600.0,4790.0,99893400.0,4508.7265625
2021-02-22,4870.0,4760.0,4850.0,4790.0,143288100.0,4508.7265625
2021-02-23,4830.0,4740.0,4810.0,4790.0,98008100.0,4508.7265625
2021-02-24,4820.0,4710.0,4790.0,4730.0,95982000.0,4452.25
2021-02-25,4770.0,4670.0,4770.0,4730.0,119666500.0,4452.25
2021-02-26,4750.0,4700.0,4730.0,4710.0,147085100.0,4433.42431640625
2021-03-01,4830.0,4720.0,4800.0,4830.0,115471100.0,4546.3779296875
2021-03-02,4880.0,4800.0,4870.0,4800.0,68358600.0,4518.13916015625
2021-03-03,4850.0,4740.0,4800.0,4850.0,77295700.0,4565.20361328125
2021-03-04,4850.0,4730.0,4850.0,4760.0,107177400.0,4480.48828125
2021-03-05,4770.0,4700.0,4740.0,4770.0,64715600.0,4489.90087890625
2021-03-08,4820.0,4730.0,4800.0,4730.0,63560400.0,4452.25
2021-03-09,4750.0,4560.0,4750.0,4580.0,150476600.0,4311.0576171875
2021-03-10,4660.0,4590.0,4650.0,4630.0,70367800.0,4358.12158203125
2021-03-12,4690.0,4540.0,4690.0,4580.0,138506800.0,4311.0576171875
2021-03-15,4630.0,4560.0,4580.0,4570.0,86801300.0,4301.64501953125
2021-03-16,4770.0,4610.0,4660.0,4720.0,137296600.0,4442.8369140625
2021-03-17,4700.0,4600.0,4680.0,4670.0,105676200.0,4395.7734375
2021-03-18,4770.0,4690.0,4710.0,4760.0,86939900.0,4480.48828125
2021-03-19,4750.0,4670.0,4750.0,4670.0,151268300.0,4395.7734375
2021-03-22,4700.0,4620.0,4700.0,4630.0,60999200.0,4358.12158203125
2021-03-23,4720.0,4650.0,4720.0,4670.0,104576700.0,4395.7734375
2021-03-24,4730.0,4650.0,4730.0,4670.0,109556600.0,4395.7734375
2021-03-25,4700.0,4580.0,4700.0,4620.0,86494000.0,4348.70947265625
2021-03-26,4720.0,4620.0,4630.0,4720.0,97251100.0,4442.8369140625
2021-03-29,4780.0,4720.0,4780.0,4720.0,97096100.0,4442.8369140625
2021-03-30,4700.0,4480.0,4700.0,4500.0,195358500.0,4235.755859375
2021-03-31,4480.0,4260.0,4450.0,4400.0,293758300.0,4141.62744140625
2021-04-01,4370.0,4210.0,4350.0,4290.0,309252700.0,4038.087158203125
2021-04-05,4330.0,4160.0,4320.0,4200.0,314116300.0,3953.3720703125
2021-04-06,4230.0,4150.0,4170.0,4200.0,152105800.0,4039.856201171875
2021-04-07,4240.0,4160.0,4230.0,4200.0,106319800.0,4039.856201171875
2021-04-08,4360.0,4230.0,4250.0,4350.0,144154400.0,4184.13671875
2021-04-09,4400.0,4350.0,4380.0,4350.0,113886800.0,4184.13671875
2021-04-12,4390.0,4200.0,4390.0,4210.0,104651900.0,4049.47509765625
2021-04-13,4260.0,4120.0,4210.0,4160.0,109258700.0,4001.381591796875
2021-04-14,4350.0,4220.0,4280.0,4350.0,103208800.0,4184.13671875
2021-04-15,4410.0,4280.0,4390.0,4410.0,78427900.0,4241.84912109375
2021-04-16,4460.0,4310.0,4450.0,4340.0,67722200.0,4174.51806640625
2021-04-19,4380.0,4310.0,4360.0,4380.0,56531400.0,4212.9931640625
2021-04-20,4330.0,4220.0,4290.0,4310.0,89285800.0,4145.662109375
2021-04-21,4290.0,4230.0,4240.0,4230.0,47230100.0,4068.71240234375
2021-04-22,4260.0,4200.0,4230.0,4200.0,108010700.0,4039.856201171875
2021-04-23,4280.0,4190.0,4200.0,4250.0,109555800.0,4087.949951171875
2021-04-26,4250.0,4130.0,4240.0,4140.0,143058700.0,3982.14404296875
2021-04-27,4200.0,4150.0,4200.0,4170.0,132799600.0,4011.000244140625
2021-04-28,4220.0,4130.0,4170.0,4130.0,115076300.0,3972.525390625
2021-04-29,4200.0,4140.0,4190.0,4160.0,113372000.0,4001.381591796875
2021-04-30,4160.0,4050.0,4150.0,4050.0,234084900.0,3895.57568359375
2021-05-03,4070.0,4000.0,4060.0,4010.0,112939600.0,3857.100830078125
2021-05-04,4070.0,4010.0,4020.0,4060.0,76623800.0,3905.1943359375
2021-05-05,4130.0,4080.0,4110.0,4090.0,106654100.0,3934.050537109375
2021-05-06,4130.0,4070.0,4130.0,4110.0,78386100.0,3953.2880859375
2021-05-07,4140.0,4040.0,4140.0,4050.0,75778900.0,3895.57568359375
2021-05-10,4090.0,4050.0,4050.0,4050.0,73978500.0,3895.57568359375
2021-05-11,4040.0,3980.0,4030.0,3990.0,151844200.0,3837.863525390625
2021-05-17,4000.0,3900.0,3960.0,3900.0,195291900.0,3751.295166015625
2021-05-18,3960.0,3890.0,3960.0,3900.0,115704100.0,3751.295166015625
2021-05-19,3940.0,3850.0,3850.0,3870.0,123005100.0,3722.43896484375
2021-05-20,3930.0,3820.0,3840.0,3880.0,149845300.0,3732.0576171875
2021-05-21,3950.0,3860.0,3920.0,3890.0,110111400.0,3741.676513671875
2021-05-24,4060.0,3910.0,3970.0,4040.0,133806900.0,3885.95703125
2021-05-25,4140.0,4040.0,4070.0,4060.0,153339900.0,3905.1943359375
2021-05-27,4190.0,3950.0,4140.0,3950.0,566074500.0,3799.388671875
2021-05-28,4170.0,4020.0,4040.0,4070.0,249177000.0,3914.813232421875
2021-05-31,4280.0,4110.0,4130.0,4260.0,296848200.0,4097.568359375
2021-06-02,4380.0,4230.0,4350.0,4260.0,283865400.0,4097.568359375
2021-06-03,4360.0,4220.0,4270.0,4360.0,157674300.0,4193.75537109375
2021-06-04,4390.0,4290.0,4380.0,4340.0,125583500.0,4174.51806640625
2021-06-07,4350.0,4210.0,4340.0,4250.0,138866500.0,4087.949951171875
2021-06-08,4280.0,4190.0,4280.0,4200.0,98987900.0,4039.856201171875
2021-06-09,4270.0,4100.0,4100.0,4220.0,97665400.0,4059.09375
2021-06-10,4320.0,4260.0,4280.0,4300.0,97257300.0,4136.04345703125
2021-06-11,4350.0,4280.0,4350.0,4280.0,52553100.0,4116.80615234375
2021-06-14,4350.0,4280.0,4330.0,4350.0,121237400.0,4184.13671875
2021-06-15,4350.0,4210.0,4350.0,4230.0,182463800.0,4068.71240234375
2021-06-16,4170.0,4010.0,4150.0,4010.0,437267600.0,3857.100830078125
2021-06-17,4070.0,3930.0,3980.0,4030.0,305679700.0,3876.33837890625
2021-06-18,4060.0,3910.0,4060.0,3910.0,296000300.0,3760.913818359375
2021-06-21,3970.0,3860.0,3880.0,3940.0,145038200.0,3789.77001953125
2021-06-22,4070.0,3920.0,3940.0,4040.0,120755000.0,3885.95703125
2021-06-23,4070.0,3940.0,4050.0,3940.0,162498800.0,3789.77001953125
2021-06-24,4010.0,3960.0,4000.0,3990.0,50382000.0,3837.863525390625
2021-06-25,4040.0,3990.0,4030.0,3990.0,75589800.0,3837.863525390625
2021-06-28,3990.0,3930.0,3980.0,3930.0,141231800.0,3780.1513671875
2021-06-29,3910.0,3860.0,3860.0,3900.0,121772800.0,3751.295166015625
2021-06-30,3970.0,3890.0,3900.0,3940.0,112847100.0,3789.77001953125
2021-07-01,3970.0,3910.0,3940.0,3940.0,95671900.0,3789.77001953125
2021-07-02,4030.0,3970.0,4000.0,3990.0,85301200.0,3837.863525390625
2021-07-05,3960.0,3880.0,3930.0,3900.0,84968300.0,3751.295166015625
2021-07-06,3950.0,3890.0,3950.0,3890.0,55317000.0,3741.676513671875
2021-07-07,3940.0,3810.0,3920.0,3820.0,148723800.0,3674.345458984375
2021-07-08,3900.0,3820.0,3890.0,3870.0,147587600.0,3722.43896484375
2021-07-09,3870.0,3780.0,3860.0,3800.0,127826500.0,3655.108154296875
2021-07-12,3820.0,3750.0,3800.0,3760.0,119727200.0,3616.63330078125
2021-07-13,3800.0,3760.0,3800.0,3780.0,159709500.0,3635.87060546875
2021-07-14,3800.0,3700.0,3780.0,3710.0,105184100.0,3568.539794921875
2021-07-15,3840.0,3730.0,3750.0,3810.0,127139100.0,3664.726806640625
2021-07-16,3860.0,3810.0,3850.0,3840.0,98486200.0,3693.5830078125
2021-07-19,3850.0,3780.0,3850.0,3780.0,63023000.0,3635.87060546875
2021-07-21,3880.0,3810.0,3850.0,3820.0,100915300.0,3674.345458984375
2021-07-22,3910.0,3840.0,3870.0,3900.0,85309600.0,3751.295166015625
2021-07-23,3950.0,3830.0,3940.0,3870.0,87235100.0,3722.43896484375
2021-07-26,3900.0,3820.0,3900.0,3830.0,81996800.0,3683.964111328125
2021-07-27,3860.0,3770.0,3860.0,3800.0,90672700.0,3655.108154296875
2021-07-28,3810.0,3720.0,3800.0,3730.0,70705400.0,3587.777099609375
2021-07-29,3840.0,3750.0,3760.0,3770.0,93469200.0,3626.251953125
2021-07-30,3830.0,3710.0,3830.0,3710.0,103301100.0,3568.539794921875
2021-08-02,3770.0,3700.0,3770.0,3740.0,96187100.0,3597.395751953125
2021-08-03,3780.0,3720.0,3740.0,3750.0,79873600.0,3607.0146484375
2021-08-04,3850.0,3770.0,3790.0,3850.0,83496200.0,3703.20166015625
2021-08-05,4090.0,3900.0,3900.0,4050.0,267404100.0,3895.57568359375
2021-08-06,4060.0,3900.0,4050.0,3930.0,138594800.0,3780.1513671875
2021-08-09,3950.0,3820.0,3940.0,3850.0,93093100.0,3703.20166015625
2021-08-10,3890.0,3810.0,3890.0,3820.0,85771200.0,3674.345458984375
2021-08-12,3850.0,3800.0,3850.0,3810.0,85874900.0,3664.726806640625
2021-08-13,3880.0,3820.0,3820.0,3870.0,95298300.0,3722.43896484375
2021-08-16,3930.0,3840.0,3870.0,3930.0,63711200.0,3780.1513671875
2021-08-18,4090.0,3930.0,3990.0,4070.0,224861000.0,3914.813232421875
2021-08-19,4020.0,3860.0,4000.0,3880.0,198373600.0,3732.0576171875
2021-08-20,3940.0,3830.0,3880.0,3930.0,80299100.0,3780.1513671875
2021-08-23,3990.0,3930.0,3980.0,3960.0,61938800.0,3809.00732421875
2021-08-24,3960.0,3830.0,3950.0,3890.0,137163100.0,3741.676513671875
2021-08-25,3545.393310546875,3499.939453125,3499.939453125,3536.302490234375,86571495.0,3401.46533203125
2021-08-26,3545.393310546875,3490.848876953125,3536.302490234375,3518.12109375,69144334.0,3383.97705078125
2021-08-27,3536.302490234375,3481.758056640625,3536.302490234375,3490.848876953125,79498923.0,3357.74462890625
2021-08-30,3581.75634765625,3490.848876953125,3499.939453125,3581.75634765625,128539860.0,3445.18603515625
2021-08-31,3590.84716796875,3518.12109375,3581.75634765625,3572.66552734375,134879489.0,3436.441650390625
2021-09-01,3572.66552734375,3527.2119140625,3572.66552734375,3536.302490234375,97691477.0,3401.46533203125
2021-09-02,3536.302490234375,3490.848876953125,3509.0302734375,3518.12109375,81242343.0,3383.97705078125
2021-09-03,3572.66552734375,3463.576416015625,3499.939453125,3572.66552734375,165056860.0,3436.441650390625
2021-09-06,3618.119384765625,3499.939453125,3590.84716796875,3499.939453125,188929693.0,3366.48876953125
2021-09-07,3563.57470703125,3518.12109375,3536.302490234375,3554.484130859375,140380354.0,3418.95361328125
2021-09-08,3880.0,3720.0,3820.0,3730.0,228087900.0,3587.777099609375
2021-09-09,3770.0,3650.0,3700.0,3730.0,306319600.0,3587.777099609375
2021-09-10,3790.0,3670.0,3710.0,3780.0,177033000.0,3635.87060546875
2021-09-13,3750.0,3660.0,3710.0,3700.0,169825000.0,3558.921142578125
2021-09-14,3730.0,3660.0,3720.0,3700.0,216363400.0,3558.921142578125
2021-09-15,3670.0,3620.0,3670.0,3660.0,263544000.0,3520.4462890625
2021-09-16,3660.0,3610.0,3650.0,3640.0,194782800.0,3501.208740234375
2021-09-17,3640.0,3570.0,3630.0,3610.0,346529100.0,3472.352783203125
2021-09-20,3590.0,3510.0,3590.0,3590.0,357971300.0,3453.115234375
2021-09-21,3580.0,3500.0,3510.0,3570.0,410533900.0,3433.8779296875
2021-09-22,3650.0,3520.0,3520.0,3610.0,416087300.0,3472.352783203125
2021-09-23,3770.0,3590.0,3600.0,3770.0,432390800.0,3626.251953125
2021-09-24,3860.0,3770.0,3790.0,3820.0,634549600.0,3674.345458984375
2021-09-27,3800.0,3730.0,3770.0,3750.0,380151200.0,3607.0146484375
2021-09-28,3770.0,3690.0,3770.0,3720.0,306827400.0,3578.158447265625
2021-09-29,3750.0,3690.0,3720.0,3740.0,143081800.0,3597.395751953125
2021-09-30,3870.0,3750.0,3760.0,3850.0,416099000.0,3703.20166015625
2021-10-01,3920.0,3830.0,3850.0,3900.0,359864700.0,3751.295166015625
2021-10-04,4010.0,3890.0,3900.0,3970.0,335762600.0,3818.6259765625
2021-10-05,3980.0,3910.0,3950.0,3930.0,236562700.0,3780.1513671875
2021-10-06,4150.0,3920.0,3920.0,4120.0,446708800.0,3962.90673828125
2021-10-07,4170.0,4070.0,4150.0,4120.0,264905400.0,3962.90673828125
2021-10-08,4240.0,4130.0,4190.0,4160.0,196631600.0,4001.381591796875
2021-10-11,4200.0,4130.0,4160.0,4180.0,146720100.0,4020.618896484375
2021-10-12,4240.0,4180.0,4180.0,4220.0,241196000.0,4059.09375
2021-10-13,4300.0,4220.0,4230.0,4280.0,264629400.0,4116.80615234375
2021-10-14,4350.0,4230.0,4280.0,4250.0,196989500.0,4087.949951171875
2021-10-15,4330.0,4220.0,4250.0,4320.0,318189600.0,4155.28076171875
2021-10-18,4410.0,4340.0,4350.0,4410.0,286829000.0,4241.84912109375
2021-10-19,4450.0,4360.0,4450.0,4400.0,161256300.0,4232.23046875
2021-10-21,4460.0,4320.0,4450.0,4360.0,319230200.0,4193.75537109375
2021-10-22,4400.0,4320.0,4340.0,4400.0,160459300.0,4232.23046875
2021-10-25,4370.0,4300.0,4330.0,4300.0,128240100.0,4136.04345703125
2021-10-26,4370.0,4270.0,4280.0,4350.0,108782400.0,4184.13671875
2021-10-27,4340.0,4260.0,4330.0,4290.0,258038300.0,4126.4248046875
2021-10-28,4300.0,4200.0,4210.0,4240.0,159645200.0,4078.3310546875
2021-10-29,4300.0,4220.0,4300.0,4250.0,155011100.0,4087.949951171875
2021-11-01,4330.0,4220.0,4330.0,4230.0,102079300.0,4068.71240234375
2021-11-02,4270.0,4210.0,4270.0,4210.0,124799700.0,4049.47509765625
2021-11-03,4300.0,4210.0,4250.0,4290.0,100486300.0,4126.4248046875
2021-11-04,4340.0,4250.0,4330.0,4250.0,119591100.0,4087.949951171875
2021-11-05,4270.0,4210.0,4270.0,4240.0,74347000.0,4078.3310546875
2021-11-08,4260.0,4220.0,4250.0,4230.0,79465600.0,4068.71240234375
2021-11-09,4250.0,4220.0,4230.0,4250.0,92453200.0,4087.949951171875
2021-11-10,4260.0,4210.0,4230.0,4250.0,69475400.0,4087.949951171875
2021-11-11,4300.0,4230.0,4290.0,4250.0,149637700.0,4087.949951171875
2021-11-12,4290.0,4210.0,4270.0,4220.0,80234400.0,4059.09375
2021-11-15,4220.0,4140.0,4220.0,4160.0,220142300.0,4001.381591796875
2021-11-16,4170.0,4120.0,4120.0,4130.0,163555000.0,3972.525390625
2021-11-17,4200.0,4160.0,4170.0,4200.0,126523700.0,4039.856201171875
2021-11-18,4190.0,4140.0,4150.0,4180.0,114881200.0,4020.618896484375
2021-11-19,4290.0,4220.0,4220.0,4280.0,182167700.0,4116.80615234375
2021-11-22,4310.0,4250.0,4310.0,4280.0,151514000.0,4116.80615234375
2021-11-23,4280.0,4200.0,4280.0,4210.0,104294200.0,4049.47509765625
2021-11-24,4230.0,4190.0,4200.0,4210.0,111072800.0,4049.47509765625
2021-11-25,4250.0,4180.0,4180.0,4220.0,123609400.0,4059.09375
2021-11-26,4220.0,4150.0,4190.0,4160.0,148652500.0,4001.381591796875
2021-11-29,4190.0,4080.0,4150.0,4170.0,164312800.0,4011.000244140625
2021-11-30,4220.0,4090.0,4150.0,4090.0,316653200.0,3934.050537109375
2021-12-01,4180.0,4070.0,4090.0,4080.0,163457900.0,3924.431884765625
2021-12-02,4220.0,4060.0,4060.0,4200.0,139281800.0,4039.856201171875
2021-12-03,4220.0,4170.0,4210.0,4170.0,93227100.0,4011.000244140625
2021-12-06,4220.0,4110.0,4200.0,4110.0,106610000.0,3953.2880859375
2021-12-07,4230.0,4160.0,4190.0,4230.0,182048000.0,4068.71240234375
2021-12-08,4250.0,4170.0,4250.0,4210.0,143230200.0,4049.47509765625
2021-12-09,4220.0,4160.0,4220.0,4190.0,90471500.0,4030.237548828125
2021-12-10,4160.0,4130.0,4130.0,4130.0,122999200.0,3972.525390625
2021-12-13,4200.0,4160.0,4170.0,4160.0,86848900.0,4001.381591796875
2021-12-14,4160.0,4130.0,4150.0,4130.0,100110000.0,3972.525390625
2021-12-15,4230.0,4140.0,4150.0,4200.0,124522800.0,4039.856201171875
2021-12-16,4220.0,4120.0,4220.0,4140.0,136646600.0,3982.14404296875
2021-12-17,4140.0,4090.0,4090.0,4110.0,153165400.0,3953.2880859375
2021-12-20,4130.0,4060.0,4070.0,4120.0,89198900.0,3962.90673828125
2021-12-21,4120.0,4080.0,4100.0,4080.0,109561800.0,3924.431884765625
2021-12-22,4110.0,4050.0,4100.0,4050.0,104738000.0,3895.57568359375
2021-12-23,4110.0,4060.0,4090.0,4100.0,72736800.0,3943.669189453125
2021-12-24,4120.0,4050.0,4100.0,4070.0,59795000.0,3914.813232421875
